stop_id,stop_name,stop_lon,stop_lat,location_type,location_id,location_lon,location_lat,location_place,location_name,location_products,distance
602905,O.-Bauder-Sportanl.,8.550876,49.466228,STATION,509615,8550881,49466228,Mannheim,"Seckenheim Otto-Bauder-Sportanlagen",BUS,0
211202,Heinrich-Ries-Halle,8.4258,49.488293,STATION,508010,8426506,49487784,"Ludwigshafen am Rhein",Heinrich-Ries-Halle,TRAM;BUS,76
211201,Heinrich-Ries-Halle,8.42693,49.487532,STATION,508010,8426506,49487784,"Ludwigshafen am Rhein",Heinrich-Ries-Halle,TRAM;BUS,42
144802,"Lampenhain Rathaus",8.765592,49.498196,STATION,507692,8765579,49498157,Heiligkreuzsteinach,"Lampenhain Rathaus",BUS,4
234305,"Rotterdamer S. Mitte",8.51421,49.425847,STATION,509227,8514277,49425417,Mannheim,"Rheinau Rotterdamer Straße Mitte",BUS,48
211206,Heinrich-Ries-Halle,8.426591,49.487647,STATION,508010,8426506,49487784,"Ludwigshafen am Rhein",Heinrich-Ries-Halle,TRAM;BUS,16
211205,Heinrich-Ries-Halle,8.425994,49.488214,STATION,508010,8426506,49487784,"Ludwigshafen am Rhein",Heinrich-Ries-Halle,TRAM;BUS,61
234306,"Rotterdamer S. Mitte",8.514476,49.424917,STATION,509227,8514277,49425417,Mannheim,"Rheinau Rotterdamer Straße Mitte",BUS,57
555306,Schönau,8.474775,49.546858,STATION,518525,8474742,49546780,Mannheim,"Schönau Endstelle",TRAM;BUS,9
118101,Peterskirche,8.705417,49.408916,STATION,506946,8705316,49409047,Heidelberg,Peterskirche,BUS,16
118102,Peterskirche,8.705365,49.409044,STATION,506946,8705316,49409047,Heidelberg,Peterskirche,BUS,4
260606,Vogelstang,8.543965,49.512463,STATION,508509,8543492,49512297,Mannheim,"Vogelstang Endstelle",TRAM;BUS,39
555302,Schönau,8.47426,49.54725,STATION,518524,8474302,49546915,Mannheim,"Schönau Endstelle",TRAM;BUS,37
555305,Schönau,8.474671,49.546822,STATION,518525,8474742,49546780,Mannheim,"Schönau Endstelle",TRAM;BUS,7
555320,Schönau,8.475683,49.546762,STATION,518525,8474742,49546780,Mannheim,"Schönau Endstelle",TRAM;BUS,68
65602,"Ellerstadt Ost",8.264612,49.464151,STATION,506098,8264467,49464079,,"Ellerstadt Ost",TRAM,13
429702,Wilhelmshöhe,8.75819,49.468173,STATION,510633,8758235,49468151,Wilhelmsfeld,Wilhelmshöhe,BUS,4
65601,"Ellerstadt Ost",8.264288,49.464052,STATION,506098,8264467,49464079,,"Ellerstadt Ost",TRAM,13
429701,Wilhelmshöhe,8.758263,49.468174,STATION,510633,8758235,49468151,Wilhelmsfeld,Wilhelmshöhe,BUS,3
246305,Therese-Blase-Straße,8.526724,49.503069,STATION,519343,8526673,49503074,Mannheim,"Käfertal Therese-Blase-Straße",BUS,4
112802,Forum,8.705679,49.36408,STATION,518087,8705450,49364020,Heidelberg,"Emmertsgrund Forum",BUS,18
112801,Forum,8.70555,49.364086,STATION,518087,8705450,49364020,Heidelberg,"Emmertsgrund Forum",BUS,10
250806,Hafenpark,8.46717,49.51059,STATION,508669,8466688,49510535,Mannheim,Hafenpark,BUS,35
250805,Hafenpark,8.46595,49.50997,STATION,508669,8466688,49510535,Mannheim,Hafenpark,BUS,82
204906,Von-Kieffer-Straße,8.400701,49.454763,STATION,510987,8400653,49454802,"Ludwigshafen am Rh","Gartenstadt Von-Kieffer-Straße",BUS,6
204905,Von-Kieffer-Straße,8.400682,49.454842,STATION,510987,8400653,49454802,"Ludwigshafen am Rh","Gartenstadt Von-Kieffer-Straße",BUS,5
214705,"Am Weidenschlag",8.37592,49.50572,STATION,508946,8375933,49505726,"Ludwigshafen am Rhein","Oggersheim Am Weidenschlag",BUS,1
122603,Technologiepark,8.67506,49.41843,STATION,518421,8675417,49419609,Heidelberg,"Neuenheim Technologiepark",TRAM;BUS,134
122605,Technologiepark,8.67554,49.41955,STATION,518422,8675516,49419609,Heidelberg,"Neuenheim Technologiepark",TRAM;BUS,7
256108,Karl-Schweizer-Park,8.447066,49.548861,STATION,509463,8447918,49548874,Mannheim,"Sandhofen Karl-Schweizer-Park",BUS,62
122602,Technologiepark,8.676353,49.419414,STATION,518420,8676245,49419448,Heidelberg,"Neuenheim Technologiepark",TRAM;BUS,9
256106,Karl-Schweizer-Park,8.447976,49.548853,STATION,509463,8447918,49548874,Mannheim,"Sandhofen Karl-Schweizer-Park",BUS,5
122601,Technologiepark,8.676243,49.418888,STATION,518420,8676245,49419448,Heidelberg,"Neuenheim Technologiepark",TRAM;BUS,62
214706,"Am Weidenschlag",8.375809,49.505728,STATION,508946,8375933,49505726,"Ludwigshafen am Rhein","Oggersheim Am Weidenschlag",BUS,9
256105,Karl-Schweizer-Park,8.448585,49.549213,STATION,509463,8447918,49548874,Mannheim,"Sandhofen Karl-Schweizer-Park",BUS,61
203605,Riedsaumpark,8.404664,49.495271,STATION,506459,8404707,49495272,"Ludwigshafen am Rhein","Friesenheim Riedsaumpark",BUS,3
203606,Riedsaumpark,8.404692,49.495308,STATION,506459,8404707,49495272,"Ludwigshafen am Rhein","Friesenheim Riedsaumpark",BUS,4
249806,Matthäuskirche,8.488542,49.453959,STATION,508504,8488253,49453912,Mannheim,"Neckarau Matthäuskirche",BUS,22
249805,Matthäuskirche,8.488046,49.454015,STATION,508504,8488253,49453912,Mannheim,"Neckarau Matthäuskirche",BUS,19
300302,Stadttor,8.80155,49.39218,STATION,508569,8801042,49391734,Neckargemünd,Stadttor,BUS;ON_DEMAND,62
300301,Stadttor,8.80116,49.39157,STATION,508569,8801042,49391734,Neckargemünd,Stadttor,BUS;ON_DEMAND,20
600705,Verbindungskanal,8.451679,49.500889,STATION,508191,8451694,49500908,Mannheim,Verbindungskanal,BUS,2
236502,"Hessische Straße",8.49641,49.51567,STATION,511084,8496289,49515506,Mannheim,"Käfertal Hessische Straße",TRAM;BUS,20
213405,Hoheneckenstraße,8.426555,49.456669,STATION,508373,8426659,49456699,"Ludwigshafen am Rhein","Mundenheim Hoheneckenstraße",TRAM;BUS,8
213406,Hoheneckenstraße,8.426946,49.457146,STATION,508373,8426659,49456699,"Ludwigshafen am Rhein","Mundenheim Hoheneckenstraße",TRAM;BUS,54
236501,"Hessische Straße",8.49619,49.51518,STATION,511084,8496289,49515506,Mannheim,"Käfertal Hessische Straße",TRAM;BUS,37
213401,Hoheneckenstraße,8.426889,49.457178,STATION,508373,8426659,49456699,"Ludwigshafen am Rhein","Mundenheim Hoheneckenstraße",TRAM;BUS,56
213402,Hoheneckenstraße,8.426623,49.456639,STATION,508373,8426659,49456699,"Ludwigshafen am Rhein","Mundenheim Hoheneckenstraße",TRAM;BUS,7
259606,Schwabenstraße,8.56757,49.46263,STATION,509724,8567574,49462641,Mannheim,"Seckenheim Schwabenstraße",BUS,1
119411,Stadtwerke,8.681323,49.404912,STATION,518206,8681701,49404966,Heidelberg,Stadtwerke,TRAM;BUS,28
119412,Stadtwerke,8.682359,49.405027,STATION,518208,8682627,49405038,Heidelberg,Stadtwerke,TRAM;BUS,19
131503,"Kleingemünder Str.",8.76291,49.41757,STATION,510804,8763188,49417344,Heidelberg,"Ziegelhausen Kleingemünder Straße",BUS,32
247612,Weberstraße,8.485735,49.476492,STATION,508194,8486204,49476421,Mannheim,Weberstraße,TRAM;BUS,35
131502,"Kleingemünder Str.",8.76252,49.41753,STATION,510804,8763188,49417344,Heidelberg,"Ziegelhausen Kleingemünder Straße",BUS,53
555301,Schönau,8.474265,49.546796,STATION,518524,8474302,49546915,Mannheim,"Schönau Endstelle",TRAM;BUS,14
110602,Schleifengrundweg,8.757946,49.423915,STATION,510819,8757777,49423870,Heidelberg,"Ziegelhausen Schleifengrundweg",BUS,13
110603,Schleifengrundweg,8.75787,49.42393,STATION,510819,8757777,49423870,Heidelberg,"Ziegelhausen Schleifengrundweg",BUS,9
269406,"Wallstadt Mitte",8.546396,49.496333,STATION,519352,8546413,49496323,Mannheim,"Wallstadt Mitte",BUS,2
216905,Dammbruchstraße,8.401635,49.523505,STATION,508973,8401516,49523624,"Ludwigshafen am Rhein","Oppau Dammbruchstraße",BUS,16
233005,Neudorfstraße,8.57594,49.440246,STATION,506429,8575907,49440231,Mannheim,"Friedrichsfeld Neudorfstraße",BUS,3
640801,Waldweg,8.697839,49.429824,STATION,511117,8697801,49429812,Heidelberg,"Handschuhsheim Waldweg",BUS;ON_DEMAND,3
558806,Karl-Feuerstein-Str.,8.487442,49.522278,STATION,507458,8487336,49522284,Mannheim,"Waldhof Karl-Feuerstein-Straße",BUS,8
558805,Karl-Feuerstein-Str.,8.487207,49.522247,STATION,507458,8487336,49522284,Mannheim,"Waldhof Karl-Feuerstein-Straße",BUS,10
216906,Dammbruchstraße,8.401369,49.523625,STATION,508973,8401516,49523624,"Ludwigshafen am Rhein","Oppau Dammbruchstraße",BUS,11
241905,Hauptgüterbahnhof,8.447051,49.50076,STATION,508138,8446948,49500719,Mannheim,Hauptgüterbahnhof,BUS,9
247205,Untermühlaustraße,8.471166,49.510791,STATION,509356,8471201,49510805,Mannheim,Untermühlaustraße,TRAM;BUS,3
247206,Untermühlaustraße,8.471579,49.511283,STATION,508190,8471380,49511048,Mannheim,Untermühlaustraße,TRAM;BUS,30
91002,Fußgönheim,8.287335,49.466213,STATION,506466,8287542,49466362,Fußgönheim,Bahnhof,TRAM;ON_DEMAND,22
91001,Fußgönheim,8.287701,49.466497,STATION,506466,8287542,49466362,Fußgönheim,Bahnhof,TRAM;ON_DEMAND,19
215605,"Im Schelmenherschel",8.375452,49.500984,STATION,508958,8375429,49500962,"Ludwigshafen am Rh","Oggersheim Im Schelmenherschel",BUS,3
251706,Grünewaldstraße,8.5093,49.47833,STATION,508704,8509324,49478363,Mannheim,"Neuostheim Grünewaldstraße",BUS,4
238705,"Mercedes-Benz Tor 1",8.479751,49.516416,STATION,508050,8479632,49516324,Mannheim,"Luzenberg Mercedes-Benz Tor 1",BUS,13
386512,"Viernheim Tivoli",8.565693,49.528292,STATION,518554,8565902,49528460,Viernheim,"Tivoli (RNZ)",TRAM;BUS;ON_DEMAND,24
61605,"Edingen Ost",8.617987,49.444392,STATION,511104,8617770,49444528,Edingen-Neckarhausen,"Edingen Ost",BUS,22
121302,Mathilde-Vogt-Haus,8.660681,49.381115,STATION,507493,8660504,49381136,Heidelberg,"Kirchheim Mathilde-Vogt-Haus",BUS,13
386511,"Viernheim Tivoli",8.564867,49.528109,STATION,518553,8565228,49528199,Viernheim,"Tivoli (RNZ)",TRAM;BUS;ON_DEMAND,28
61606,"Edingen Ost",8.617546,49.444668,STATION,511104,8617770,49444528,Edingen-Neckarhausen,"Edingen Ost",BUS,22
121301,Mathilde-Vogt-Haus,8.660402,49.381141,STATION,507493,8660504,49381136,Heidelberg,"Kirchheim Mathilde-Vogt-Haus",BUS,7
257006,Blumenau,8.478724,49.561511,STATION,509687,8478868,49561585,Mannheim,Blumenau,BUS,13
261502,"Waldhof Bahnhof",8.481983,49.525244,STATION,518569,8481835,49524711,Mannheim,"Waldhof Bahnhof",REGIONAL_TRAIN;TRAM;BUS,60
261503,"Waldhof Bahnhof",8.481745,49.524677,STATION,518569,8481835,49524711,Mannheim,"Waldhof Bahnhof",REGIONAL_TRAIN;TRAM;BUS,8
261501,"Waldhof Bahnhof",8.481741,49.524788,STATION,518569,8481835,49524711,Mannheim,"Waldhof Bahnhof",REGIONAL_TRAIN;TRAM;BUS,11
261506,"Waldhof Bahnhof",8.481776,49.524775,STATION,518569,8481835,49524711,Mannheim,"Waldhof Bahnhof",REGIONAL_TRAIN;TRAM;BUS,8
261507,"Waldhof Bahnhof",8.481796,49.52465,STATION,518569,8481835,49524711,Mannheim,"Waldhof Bahnhof",REGIONAL_TRAIN;TRAM;BUS,7
261505,"Waldhof Bahnhof",8.481972,49.525152,STATION,518569,8481835,49524711,Mannheim,"Waldhof Bahnhof",REGIONAL_TRAIN;TRAM;BUS,50
133302,Heiligenbergschule,8.679706,49.42364,STATION,511013,8679633,49423628,Heidelberg,"Handschuhsheim Heiligenbergschule",TRAM,5
133304,Heiligenbergschule,8.679328,49.423398,STATION,506799,8679022,49423304,Heidelberg,"Handschuhsheim Heiligenbergschule",TRAM,25
133301,Heiligenbergschule,8.679029,49.423316,STATION,506799,8679022,49423304,Heidelberg,"Handschuhsheim Heiligenbergschule",TRAM,1
211235,Heinrich-Ries-Halle,8.42439,49.48737,STATION,508010,8426506,49487784,"Ludwigshafen am Rhein",Heinrich-Ries-Halle,TRAM;BUS,160
235205,"ABB Tor 8",8.496492,49.509449,STATION,511054,8496496,49509412,Mannheim,"Käfertal ABB Tor 8",BUS,4
235206,"ABB Tor 8",8.496917,49.508911,STATION,507610,8496901,49509034,Mannheim,"Käfertal ABB Tor 8",BUS,14
247201,Untermühlaustraße,8.47125,49.51068,STATION,509356,8471201,49510805,Mannheim,Untermühlaustraße,TRAM;BUS,14
247202,Untermühlaustraße,8.471444,49.511314,STATION,508190,8471380,49511048,Mannheim,Untermühlaustraße,TRAM;BUS,30
262805,Taunusplatz,8.48504,49.52423,STATION,510291,8485089,49524307,Mannheim,"Waldhof Taunusplatz",BUS,9
132002,"Mittlerer Rainweg",8.746591,49.426134,STATION,510811,8746540,49426118,Heidelberg,"Ziegelhausen Mittlerer Rainweg",BUS,4
245008,Otto-Beck-Straße,8.484288,49.481335,STATION,508172,8484325,49481150,Mannheim,Otto-Beck-Straße,BUS,21
132001,"Mittlerer Rainweg",8.746704,49.426098,STATION,510811,8746540,49426118,Heidelberg,"Ziegelhausen Mittlerer Rainweg",BUS,12
245007,Otto-Beck-Straße,8.484382,49.481139,STATION,508172,8484325,49481150,Mannheim,Otto-Beck-Straße,BUS,4
245006,Otto-Beck-Straße,8.484861,49.480599,STATION,508172,8484325,49481150,Mannheim,Otto-Beck-Straße,BUS,73
245005,Otto-Beck-Straße,8.484136,49.480523,STATION,508172,8484325,49481150,Mannheim,Otto-Beck-Straße,BUS,71
217805,"Oppau West",8.394622,49.522309,STATION,508983,8394666,49522311,"Ludwigshafen am Rhein","Oppau West",BUS,3
262806,Taunusplatz,8.48531,49.5238,STATION,510291,8485089,49524307,Mannheim,"Waldhof Taunusplatz",BUS,59
202305,Deichstraße,8.386383,49.529381,STATION,506032,8386423,49529485,"Ludwigshafen am Rhein","Edigheim Deichstraße",BUS,12
248505,"Sandhofen Rathaus",8.443168,49.545011,STATION,508489,8443163,49545000,Mannheim,"Sandhofen Rathaus",BUS,1
554808,"Alte Feuerwache",8.472299,49.495806,STATION,518332,8472315,49495802,Mannheim,"Alte Feuerwache",TRAM;BUS,1
212106,"Maudacher Straße",8.415736,49.461126,STATION,508377,8415683,49461194,"Ludwigshafen am Rhein","Mundenheim Maudacher Straße",BUS,8
237405,Sonnenschein,8.505328,49.521977,STATION,511087,8505279,49521997,Mannheim,"Käfertal Sonnenschein",BUS,4
119462,Stadtwerke,8.68284,49.405512,STATION,518207,8682636,49405460,Heidelberg,Stadtwerke,TRAM;BUS,16
554805,"Alte Feuerwache",8.473743,49.496093,STATION,518331,8473655,49496036,Mannheim,"Alte Feuerwache",TRAM;BUS,9
344301,Steinachbrücke,8.801416,49.466984,STATION,505109,8801464,49466974,"Schönau (Odenwald)","Altneudorf Steinachbrücke",BUS,4
237406,Sonnenschein,8.50514,49.521834,STATION,507628,8505099,49521835,Mannheim,"Käfertal Sonnenschein",BUS,3
344302,Steinachbrücke,8.801389,49.467193,STATION,505109,8801464,49466974,"Schönau (Odenwald)","Altneudorf Steinachbrücke",BUS,25
212105,"Maudacher Straße",8.415829,49.461268,STATION,508377,8415683,49461194,"Ludwigshafen am Rhein","Mundenheim Maudacher Straße",BUS,13
124801,"Ziegelh. Friedhof",8.76095,49.41959,STATION,510792,8760986,49419511,Heidelberg,"Ziegelhausen Friedhof",BUS,9
554801,"Alte Feuerwache",8.47323,49.495633,STATION,518331,8473655,49496036,Mannheim,"Alte Feuerwache",TRAM;BUS,54
124802,"Ziegelh. Friedhof",8.760851,49.419649,STATION,510792,8760986,49419511,Heidelberg,"Ziegelhausen Friedhof",BUS,18
554802,"Alte Feuerwache",8.47368,49.49614,STATION,518331,8473655,49496036,Mannheim,"Alte Feuerwache",TRAM;BUS,12
554803,"Alte Feuerwache",8.47379,49.49612,STATION,518331,8473655,49496036,Mannheim,"Alte Feuerwache",TRAM;BUS,14
258305,"Freiberger Ring",8.540666,49.50929,STATION,518785,8540633,49509286,Mannheim,"Vogelstang Freiberger Ring",BUS,2
260205,"Magdeburger Straße",8.546999,49.51379,STATION,510197,8547007,49513807,Mannheim,"Vogelstang Magdeburger Straße",BUS,2
240612,Fernmeldeturm,8.493381,49.486838,STATION,508125,8493314,49486921,Mannheim,Fernmeldeturm,TRAM,10
240611,Fernmeldeturm,8.493401,49.486875,STATION,508125,8493314,49486921,Mannheim,Fernmeldeturm,TRAM,8
115901,Hans-Böckler-Str.,8.692477,49.405481,STATION,506926,8692551,49405532,Heidelberg,Hans-Böckler-Straße,BUS,8
115902,Hans-Böckler-Str.,8.692703,49.405515,STATION,506926,8692551,49405532,Heidelberg,Hans-Böckler-Straße,BUS,11
62505,"Neckarhausen Ost",8.605771,49.460212,STATION,508577,8606317,49459144,Edingen-Neckarhausen,"Neckarhausen Ost",BUS,125
62506,"Neckarhausen Ost",8.606452,49.45888,STATION,508577,8606317,49459144,Edingen-Neckarhausen,"Neckarhausen Ost",BUS,31
216501,Wilhelm-Tell-Straße,8.37076,49.49057,STATION,508965,8370387,49490498,"Ludwigshafen am Rh","Oggersheim Wilhelm-Tell-Straße",TRAM;BUS,28
414614,"Weinheim Alt. OEG-Bf",8.664895,49.548651,STATION,510424,8664927,49548793,Weinheim,"Alter OEG-Bahnhof",TRAM;BUS;ON_DEMAND,16
414612,"Weinheim Alt. OEG-Bf",8.66516,49.54971,STATION,508028,8665188,49549081,Weinheim,"Alter OEG-Bahnhof",TRAM;BUS;ON_DEMAND,70
414613,"Weinheim Alt. OEG-Bf",8.66504,49.54923,STATION,508028,8665188,49549081,Weinheim,"Alter OEG-Bahnhof",TRAM;BUS;ON_DEMAND,20
414621,"Weinheim Alt. OEG-Bf",8.665147,49.549111,STATION,508028,8665188,49549081,Weinheim,"Alter OEG-Bahnhof",TRAM;BUS;ON_DEMAND,4
555706,Blücherstraße,8.527681,49.487314,STATION,506246,8527707,49487307,Mannheim,"Feudenheim Blücherstraße",TRAM;BUS,2
555702,Blücherstraße,8.527753,49.48734,STATION,506246,8527707,49487307,Mannheim,"Feudenheim Blücherstraße",TRAM;BUS,5
555705,Blücherstraße,8.527475,49.487334,STATION,506246,8527707,49487307,Mannheim,"Feudenheim Blücherstraße",TRAM;BUS,17
85601,Friedelsheim,8.224837,49.45802,STATION,506418,8224941,49458029,Friedelsheim,Bahnhof,TRAM,8
248102,"Neckarau Bahnhof",8.494131,49.455496,STATION,518639,8494195,49455575,Mannheim,"Neckarau Bahnhof",REGIONAL_TRAIN;TRAM;BUS,10
144403,"Hkrz Marktplatz",8.795782,49.485324,STATION,506985,8794605,49485464,Heiligkreuzsteinach,Schule,BUS,87
85602,Friedelsheim,8.225118,49.457976,STATION,506418,8224941,49458029,Friedelsheim,Bahnhof,TRAM,14
144404,"Hkrz Marktplatz",8.79683,49.484811,STATION,506983,8796880,49484853,Heiligkreuzsteinach,Marktplatz,BUS,6
248101,"Neckarau Bahnhof",8.494299,49.455403,STATION,506679,8494375,49455431,Mannheim,"Neckarau Bahnhof",REGIONAL_TRAIN;TRAM;BUS,6
555701,Blücherstraße,8.527329,49.487379,STATION,506246,8527707,49487307,Mannheim,"Feudenheim Blücherstraße",TRAM;BUS,28
695901,"Im Bosseldorn",8.682118,49.383799,STATION,508905,8682186,49384030,Heidelberg,"Rohrbach Im Bosseldorn",BUS,26
265905,"Fürstenwalder Weg",8.535505,49.510348,STATION,505822,8535491,49510320,Mannheim,"Vogelstang Fürstenwalder Weg",BUS,3
204506,"Kallstadter Straße",8.400916,49.464351,STATION,506505,8400896,49464385,"Ludwigshafen am Rh","Gartenstadt Kallstadter Straße",BUS,4
265906,"Fürstenwalder Weg",8.53557,49.510302,STATION,505822,8535491,49510320,Mannheim,"Vogelstang Fürstenwalder Weg",BUS,6
695903,"Im Bosseldorn",8.68148,49.38419,STATION,508905,8682186,49384030,Heidelberg,"Rohrbach Im Bosseldorn",BUS,54
204505,"Kallstadter Straße",8.401517,49.464235,STATION,511029,8401543,49464232,"Ludwigshafen am Rh","Gartenstadt Kallstadter Straße",BUS,2
614501,Kopfklinik,8.66723,49.41905,STATION,508206,8666959,49419133,Heidelberg,"Neuenheim Kopfklinik",BUS,22
614502,Kopfklinik,8.66688,49.4192,STATION,508206,8666959,49419133,Heidelberg,"Neuenheim Kopfklinik",BUS,9
217820,"Oppau West",8.39518,49.522806,STATION,508983,8394666,49522311,"Ludwigshafen am Rhein","Oppau West",BUS,66
112404,Haselnussweg,8.703117,49.37408,STATION,505640,8702511,49374259,Heidelberg,"Boxberg Haselnußweg",BUS,48
112403,Haselnussweg,8.70308,49.374008,STATION,505640,8702511,49374259,Heidelberg,"Boxberg Haselnußweg",BUS,50
112401,Haselnussweg,8.702652,49.37454,STATION,505640,8702511,49374259,Heidelberg,"Boxberg Haselnußweg",BUS,33
239605,Jakobuskirche,8.454017,49.544013,STATION,515113,8453735,49543939,Mannheim,"Sandhofen Jakobuskirche",BUS,22
414611,"Weinheim Alt. OEG-Bf",8.66471,49.54817,STATION,510424,8664927,49548793,Weinheim,"Alter OEG-Bahnhof",TRAM;BUS;ON_DEMAND,71
680405,Nelkestraße,8.375228,49.456921,STATION,506966,8375214,49456861,"Ludwigshafen am Rhein","Maudach Nelkestraße",BUS,7
587702,Grillhütte,8.789986,49.488749,STATION,506982,8790255,49489168,Heiligkreuzsteinach,Grillhütte,BUS,51
812605,Schöps,8.586382,49.443251,STATION,508611,8582901,49446622,Edingen-Neckarhausen,"Neu-Edingen Lilienstraße",BUS,452
680406,Nelkestraße,8.375486,49.456682,STATION,506966,8375214,49456861,"Ludwigshafen am Rhein","Maudach Nelkestraße",BUS,28
239606,Jakobuskirche,8.453387,49.543839,STATION,515113,8453735,49543939,Mannheim,"Sandhofen Jakobuskirche",BUS,27
253906,Martinistraße,8.52677,49.443144,STATION,509217,8526997,49443287,Mannheim,"Rheinau Martinistraße",BUS,23
236105,"Käfertal Friedhof",8.519057,49.515403,STATION,518236,8519050,49515399,Mannheim,"Käfertal Friedhof",BUS,1
253905,Martinistraße,8.527095,49.443263,STATION,509217,8526997,49443287,Mannheim,"Rheinau Martinistraße",BUS,8
213005,"Mundenheim Friedhof",8.416871,49.468181,STATION,508371,8416654,49467998,"Ludwigshafen am Rhein","Mundenheim Friedhof",BUS,26
213006,"Mundenheim Friedhof",8.417421,49.46815,STATION,508371,8416654,49467998,"Ludwigshafen am Rhein","Mundenheim Friedhof",BUS,58
259207,"Zähringer Straße",8.561072,49.46226,STATION,509727,8560077,49463711,Mannheim,"Seckenheim Zähringer Straße",BUS,177
259206,"Zähringer Straße",8.559936,49.463635,STATION,509727,8560077,49463711,Mannheim,"Seckenheim Zähringer Straße",BUS,13
259205,"Zähringer Straße",8.560389,49.462143,STATION,509727,8560077,49463711,Mannheim,"Seckenheim Zähringer Straße",BUS,176
257020,Blumenau,8.479401,49.561598,STATION,509687,8478868,49561585,Mannheim,Blumenau,BUS,39
285935,Parkinsel,8.45176,49.46618,STATION,507343,8451775,49466219,"Ludwigshafen am Rhein",Parkinsel,BUS;ON_DEMAND,4
131101,Haarlaß,8.730295,49.420209,STATION,510797,8729020,49420077,Heidelberg,"Ziegelhausen Haarlass",BUS,93
261520,"Waldhof Bahnhof",8.481879,49.52418,STATION,518569,8481835,49524711,Mannheim,"Waldhof Bahnhof",REGIONAL_TRAIN;TRAM;BUS,59
110201,"Villa Schmeil",8.73227,49.4159,STATION,510009,8732355,49415942,Heidelberg,"Schlierbach Villa Schmeil",BUS;ON_DEMAND,8
238302,Lindenhofplatz,8.467969,49.476886,STATION,507941,8467857,49477194,Mannheim,"Lindenhof Lindenhofplatz",TRAM;BUS,35
238301,Lindenhofplatz,8.467781,49.477432,STATION,510659,8467812,49477482,Mannheim,"Lindenhof Lindenhofplatz",TRAM;BUS,6
131102,Haarlaß,8.728996,49.420131,STATION,510797,8729020,49420077,Heidelberg,"Ziegelhausen Haarlass",BUS,6
679402,Montpellierbrücke,8.67874,49.40079,STATION,508218,8678519,49400660,Heidelberg,Montpellierbrücke,TRAM;BUS,22
679401,Montpellierbrücke,8.678343,49.400546,STATION,508182,8678510,49400651,Heidelberg,Montpellierbrücke,TRAM;BUS,17
216502,Wilhelm-Tell-Straße,8.370006,49.490381,STATION,508965,8370387,49490498,"Ludwigshafen am Rh","Oggersheim Wilhelm-Tell-Straße",TRAM;BUS,30
203201,Hagellochstraße,8.416149,49.499206,STATION,506455,8416124,49499227,"Ludwigshafen am Rhein","Friesenheim Hagellochstraße",TRAM,3
203202,Hagellochstraße,8.416089,49.49914,STATION,506455,8416124,49499227,"Ludwigshafen am Rhein","Friesenheim Hagellochstraße",TRAM,10
615805,"Prager Straße",8.38886,49.54185,STATION,506726,8389803,49541764,"Ludwigshafen am Rhein","Pfingstweide Prager Straße",BUS,69
283306,"Saarburger Ring",8.57549,49.44573,STATION,511190,8575637,49445876,Mannheim,"Friedrichsfeld Saarburger Ring",BUS,19
206705,Bgm.-Krafft-Platz,8.450213,49.473151,STATION,518283,8450382,49473239,"Ludwigshafen am Rhein","Bürgermeister-Krafft-Platz",BUS,16
206706,Bgm.-Krafft-Platz,8.450485,49.473261,STATION,518283,8450382,49473239,"Ludwigshafen am Rhein","Bürgermeister-Krafft-Platz",BUS,8
615806,"Prager Straße",8.389895,49.541805,STATION,506726,8389803,49541764,"Ludwigshafen am Rhein","Pfingstweide Prager Straße",BUS,8
120001,Albert-Fritz-Str.,8.67219,49.38286,STATION,507480,8672271,49382987,Heidelberg,"Kirchheim Albert-Fritz-Straße",TRAM,15
249402,Lettestraße,8.486681,49.465443,STATION,518656,8486743,49465410,Mannheim,"Neckarau Lettestraße",TRAM;BUS,6
120002,Albert-Fritz-Str.,8.67236,49.38318,STATION,507480,8672271,49382987,Heidelberg,"Kirchheim Albert-Fritz-Straße",TRAM,22
249401,Lettestraße,8.486855,49.465384,STATION,518656,8486743,49465410,Mannheim,"Neckarau Lettestraße",TRAM;BUS,9
570004,Oggersheim,8.363979,49.488181,STATION,508951,8364346,49488575,"Ludwigshafen am Rhein","Oggersheim Endstelle",TRAM;BUS,51
570002,Oggersheim,8.364314,49.488298,STATION,508951,8364346,49488575,"Ludwigshafen am Rhein","Oggersheim Endstelle",TRAM;BUS,31
570003,Oggersheim,8.36447,49.48854,STATION,508951,8364346,49488575,"Ludwigshafen am Rhein","Oggersheim Endstelle",TRAM;BUS,10
206620,"Berliner Platz",8.450756,49.480583,STATION,511234,8450768,49480565,"Ludwigshafen am Rhein","Berliner Platz",TRAM;BUS;ON_DEMAND,2
203106,"Friesenheim Ost",8.421495,49.501392,STATION,506457,8421427,49501474,"Ludwigshafen am Rhein","Friesenheim Ost",TRAM;BUS,10
570001,Oggersheim,8.36474,49.48845,STATION,8007577,8364571,49488719,,"Ludwigshafen-Oggersheim RHB",TRAM;BUS,32
203105,"Friesenheim Ost",8.420821,49.501083,STATION,511073,8420825,49501124,"Ludwigshafen am Rhein","Friesenheim Ost",TRAM;BUS,5
236005,Thomashaus,8.506724,49.466404,STATION,510897,8506573,49466443,Mannheim,"Neuhermsheim Thomashaus",BUS,12
236006,Thomashaus,8.506308,49.466557,STATION,510897,8506573,49466443,Mannheim,"Neuhermsheim Thomashaus",BUS,23
